identificadorEmpenho,numeroEmpenho,anoEmpenho,processoEmpenho,numeroDocumento,codigoOrgao,codigoUnidade,dataEmissao,dataVencimento,dataPagamento,cpfCnpjCredor,razaoSocialCredor,valorDocumento,valorCancelado,valorPago,tipoDocumento,tipoPagamento,processoPagamento,nrNLP,anoNLP,codigoEmpresa,modifiedMode,usuarioOperacao
2429793,18879,2021,6074202000060223,340895774,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,168.35,0.0,168.35,FATURA,BAIXA TENSÃO,6074202100064379,198119,2021,01,5,
2429793,18879,2021,6074202000060223,338536757,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,272.14,0.0,272.14,FATURA,BAIXA TENSÃO,6074202100064379,197708,2021,01,5,
2429793,18879,2021,6074202000060223,338938612,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.34,0.0,246.34,FATURA,BAIXA TENSÃO,6074202100064379,198203,2021,01,5,
2429793,18879,2021,6074202000060223,338938612,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.34,0.0,246.34,FATURA,BAIXA TENSÃO,6074202100064379,198203,2021,01,5,
2429793,18879,2021,6074202000060223,339309233,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,295.36,0.0,295.36,FATURA,BAIXA TENSÃO,6074202100064379,198255,2021,01,5,
2429793,18879,2021,6074202000060223,342094514,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,316.87,0.0,316.87,FATURA,BAIXA TENSÃO,6074202100064379,197716,2021,01,5,
2429793,18879,2021,6074202000060223,337305713,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,235.02,0.0,235.02,FATURA,BAIXA TENSÃO,6074202100064379,198212,2021,01,5,
2429793,18879,2021,6074202000060223,340895774,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,168.35,0.0,168.35,FATURA,BAIXA TENSÃO,6074202100064379,198119,2021,01,5,
2429793,18879,2021,6074202000060223,338536757,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,272.14,0.0,272.14,FATURA,BAIXA TENSÃO,6074202100064379,197708,2021,01,5,
2429793,18879,2021,6074202000060223,338938612,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.34,0.0,246.34,FATURA,BAIXA TENSÃO,6074202100064379,198203,2021,01,5,
2429793,18879,2021,6074202000060223,340957047,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,270.42,0.0,270.42,FATURA,BAIXA TENSÃO,6074202100064379,197733,2021,01,5,
2429793,18879,2021,6074202000060223,340537768,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,316.02,0.0,316.02,FATURA,BAIXA TENSÃO,6074202100064379,198003,2021,01,5,
2429793,18879,2021,6074202000060223,342891283,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,109.89,0.0,109.89,FATURA,BAIXA TENSÃO,6074202100064379,198280,2021,01,5,
2429793,18879,2021,6074202000060223,342883083,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,115.59,0.0,115.59,FATURA,BAIXA TENSÃO,6074202100064379,198284,2021,01,5,
2429793,18879,2021,6074202000060223,342094514,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,316.87,0.0,316.87,FATURA,BAIXA TENSÃO,6074202100064379,197716,2021,01,5,
2429793,18879,2021,6074202000060223,337305713,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,235.02,0.0,235.02,FATURA,BAIXA TENSÃO,6074202100064379,198212,2021,01,5,
2429793,18879,2021,6074202000060223,343761801,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,294.86,0.0,294.86,FATURA,BAIXA TENSÃO,6074202100071910,223696,2021,01,5,
2429793,18879,2021,6074202000060223,349449698,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,265.93,0.0,265.93,FATURA,BAIXA TENSÃO,6074202100071910,223592,2021,01,5,
2429793,18879,2021,6074202000060223,342886661,34,10,17/09/2021 10:51:43,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,56.97,0.0,56.97,FATURA,BAIXA TENSÃO,6074202100064379,198287,2021,01,5,
2429793,18879,2021,6074202000060223,343355112,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,344.59,0.0,344.59,FATURA,BAIXA TENSÃO,6074202100071910,223626,2021,01,5,
2429793,18879,2021,6074202000060223,343761801,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,294.86,0.0,294.86,FATURA,BAIXA TENSÃO,6074202100071910,223696,2021,01,5,
2429793,18879,2021,6074202000060223,344984949,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,925.13,0.0,925.13,FATURA,BAIXA TENSÃO,6074202100071910,223679,2021,01,5,
2429793,18879,2021,6074202000060223,344984949,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,925.13,0.0,925.13,FATURA,BAIXA TENSÃO,6074202100071910,223679,2021,01,5,
2429793,18879,2021,6074202000060223,349449698,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,265.93,0.0,265.93,FATURA,BAIXA TENSÃO,6074202100071910,223592,2021,01,5,
2429793,18879,2021,6074202000060223,346181825,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,291.32,0.0,291.32,FATURA,BAIXA TENSÃO,6074202100071910,223705,2021,01,5,
2429793,18879,2021,6074202000060223,344567970,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,265.12,0.0,265.12,FATURA,BAIXA TENSÃO,6074202100071910,223664,2021,01,5,
2429793,18879,2021,6074202000060223,342886661,34,10,17/09/2021 10:51:43,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,56.97,0.0,56.97,FATURA,BAIXA TENSÃO,6074202100064379,198287,2021,01,5,
2429793,18879,2021,6074202000060223,346958900,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,77.65,0.0,77.65,FATURA,BAIXA TENSÃO,6074202100071910,223707,2021,01,5,
2429793,18879,2021,6074202000060223,347839552,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,57.46,0.0,57.46,FATURA,BAIXA TENSÃO,6074202100071910,223682,2021,01,5,
2429793,18879,2021,6074202000060223,348580263,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,340.87,0.0,340.87,FATURA,BAIXA TENSÃO,6074202100071910,223638,2021,01,5,
2429793,18879,2021,6074202000060223,346968985,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,294.55,0.0,294.55,FATURA,BAIXA TENSÃO,6074202100071910,223574,2021,01,5,
2429793,18879,2021,6074202000060223,346968985,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,294.55,0.0,294.55,FATURA,BAIXA TENSÃO,6074202100071910,223574,2021,01,5,
2429793,18879,2021,6074202000060223,349017456,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,333.61,0.0,333.61,FATURA,BAIXA TENSÃO,6074202100071910,223617,2021,01,5,
2429793,18879,2021,6074202000060223,343412128,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,311.39,0.0,311.39,FATURA,BAIXA TENSÃO,6074202100071910,223672,2021,01,5,
2429793,18879,2021,6074202000060223,349017456,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,333.61,0.0,333.61,FATURA,BAIXA TENSÃO,6074202100071910,223617,2021,01,5,
2429793,18879,2021,6074202000060223,346958900,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,77.65,0.0,77.65,FATURA,BAIXA TENSÃO,6074202100071910,223707,2021,01,5,
2429793,18879,2021,6074202000060223,347839552,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,57.46,0.0,57.46,FATURA,BAIXA TENSÃO,6074202100071910,223682,2021,01,5,
2429793,18879,2021,6074202000060223,350964315,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,206.0,0.0,206.0,FATURA,BAIXA TENSÃO,6074202100071910,223712,2021,01,5,
2429793,18879,2021,6074202000060223,350984921,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,121.89,0.0,121.89,FATURA,BAIXA TENSÃO,6074202100071910,223714,2021,01,5,
2429793,18879,2021,6074202000060223,346181825,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,291.32,0.0,291.32,FATURA,BAIXA TENSÃO,6074202100071910,223705,2021,01,5,
2429793,18879,2021,6074202000060223,346958900,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,77.65,0.0,77.65,FATURA,BAIXA TENSÃO,6074202100071910,223707,2021,01,5,
2429793,18879,2021,6074202000060223,347839552,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,57.46,0.0,57.46,FATURA,BAIXA TENSÃO,6074202100071910,223682,2021,01,5,
2429793,18879,2021,6074202000060223,349008961,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,337.25,0.0,337.25,FATURA,MÉDIA TENSÃO CONTA,6074202100071910,223735,2021,01,5,
2429793,18879,2021,6074202000060223,343412128,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,311.39,0.0,311.39,FATURA,BAIXA TENSÃO,6074202100071910,223672,2021,01,5,
2429793,18879,2021,6074202000060223,347380468,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,342.88,0.0,342.88,FATURA,BAIXA TENSÃO,6074202100071910,223700,2021,01,5,
2429793,18879,2021,6074202000060223,343411413,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,192.39,0.0,192.39,FATURA,BAIXA TENSÃO,6074202100071910,223676,2021,01,5,
2429793,18879,2021,6074202000060223,347380468,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,342.88,0.0,342.88,FATURA,BAIXA TENSÃO,6074202100071910,223700,2021,01,5,
2429793,18879,2021,6074202000060223,343412128,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,311.39,0.0,311.39,FATURA,BAIXA TENSÃO,6074202100071910,223672,2021,01,5,
2429793,18879,2021,6074202000060223,350964315,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,206.0,0.0,206.0,FATURA,BAIXA TENSÃO,6074202100071910,223712,2021,01,5,
2429793,18879,2021,6074202000060223,350984921,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,121.89,0.0,121.89,FATURA,BAIXA TENSÃO,6074202100071910,223714,2021,01,5,
2429793,18879,2021,6074202000060223,343411413,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,192.39,0.0,192.39,FATURA,BAIXA TENSÃO,6074202100071910,223676,2021,01,5,
2429793,18879,2021,6074202000060223,347380468,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,342.88,0.0,342.88,FATURA,BAIXA TENSÃO,6074202100071910,223700,2021,01,5,
2429793,18879,2021,6074202000060223,343770598,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,290.96,0.0,290.96,FATURA,BAIXA TENSÃO,6074202100071910,223510,2021,01,5,
2429793,18879,2021,6074202000060223,345826961,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,217.64,0.0,217.64,FATURA,BAIXA TENSÃO,6074202100071910,223655,2021,01,5,
2429793,18879,2021,6074202000060223,346968039,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,327.11,0.0,327.11,FATURA,BAIXA TENSÃO,6074202100071910,223668,2021,01,5,
2429793,18879,2021,6074202000060223,349782424,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,426.24,0.0,426.24,FATURA,BAIXA TENSÃO,6074202100071910,223650,2021,01,5,
2429793,18879,2021,6074202000060223,346199424,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,284.12,0.0,284.12,FATURA,BAIXA TENSÃO,6074202100071910,223611,2021,01,5,
2429793,18879,2021,6074202000060223,350998845,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,276.21,0.0,276.21,FATURA,BAIXA TENSÃO,6074202100071910,223693,2021,01,5,
2429793,18879,2021,6074202000060223,345359831,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,300.06,0.0,300.06,FATURA,BAIXA TENSÃO,6074202100071910,223649,2021,01,5,
2429793,18879,2021,6074202000060223,348147511,34,10,07/10/2021 18:01:25,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,408.09,0.0,408.09,FATURA,BAIXA TENSÃO,6074202100071910,223732,2021,01,5,
2429793,18879,2021,6074202000060223,350988926,34,10,18/10/2021 16:20:16,25/10/2021 00:00:00,25/10/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,58.11,0.0,58.11,FATURA,BAIXA TENSÃO,6074202100071910,223728,2021,01,5,
2429793,18879,2021,6074202000060223,354240388,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,313.66,0.0,313.66,FATURA,BAIXA TENSÃO,6074202100079147,253042,2021,01,5,
2429793,18879,2021,6074202000060223,358252497,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,370.68,0.0,370.68,FATURA,BAIXA TENSÃO,6074202100079147,252776,2021,01,5,
2429793,18879,2021,6074202000060223,353492639,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,211.77,0.0,211.77,FATURA,BAIXA TENSÃO,6074202100079147,252972,2021,01,5,
2429793,18879,2021,6074202000060223,357053074,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,196.21,0.0,196.21,FATURA,BAIXA TENSÃO,6074202100079147,252944,2021,01,5,
2429793,18879,2021,6074202000060223,354651847,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,348.17,0.0,348.17,FATURA,BAIXA TENSÃO,6074202100079147,252772,2021,01,5,
2429793,18879,2021,6074202000060223,357119423,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,284.55,0.0,284.55,FATURA,MÉDIA TENSÃO CONTA,6074202100079147,253099,2021,01,5,
2429793,18879,2021,6074202000060223,358644068,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,276.29,0.0,276.29,FATURA,BAIXA TENSÃO,6074202100079147,252914,2021,01,5,
2429793,18879,2021,6074202000060223,351451328,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,250.12,0.0,250.12,FATURA,BAIXA TENSÃO,6074202100079147,253066,2021,01,5,
2429793,18879,2021,6074202000060223,357953295,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,276.29,0.0,276.29,FATURA,BAIXA TENSÃO,6074202100079147,252999,2021,01,5,
2429793,18879,2021,6074202000060223,355031697,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,210.85,0.0,210.85,FATURA,BAIXA TENSÃO,6074202100079147,252897,2021,01,5,
2429793,18879,2021,6074202000060223,364722736,34,10,04/12/2021 18:02:54,23/12/2021 00:00:00,23/12/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,410.34,0.0,410.34,FATURA,BAIXA TENSÃO,6074202100086984,279614,2021,01,5,
2429793,18879,2021,6074202000060223,354252912,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,263.19,0.0,263.19,FATURA,BAIXA TENSÃO,6074202100079147,252785,2021,01,5,
2429793,18879,2021,6074202000060223,359032659,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,258.52,0.0,258.52,FATURA,BAIXA TENSÃO,6074202100079147,253023,2021,01,5,
2429793,18879,2021,6074202000060223,359070669,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,250.12,0.0,250.12,FATURA,BAIXA TENSÃO,6074202100079147,252976,2021,01,5,
2429793,18879,2021,6074202000060223,359107691,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,127.61,0.0,127.61,FATURA,BAIXA TENSÃO,6074202100079147,253071,2021,01,5,
2429793,18879,2021,6074202000060223,351832795,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,348.9,0.0,348.9,FATURA,BAIXA TENSÃO,6074202100079147,253028,2021,01,5,
2429793,18879,2021,6074202000060223,359106286,34,10,24/11/2021 17:39:37,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,58.46,0.0,58.46,FATURA,BAIXA TENSÃO,6074202100079147,253087,2021,01,5,
2429793,18879,2021,6074202000060223,356663003,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.37,0.0,246.37,FATURA,BAIXA TENSÃO,6074202100079147,252904,2021,01,5,
2429793,18879,2021,6074202000060223,353436885,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,284.68,0.0,284.68,FATURA,BAIXA TENSÃO,6074202100079147,252922,2021,01,5,
2429793,18879,2021,6074202000060223,355043941,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,248.23,0.0,248.23,FATURA,BAIXA TENSÃO,6074202100079147,252730,2021,01,5,
2429793,18879,2021,6074202000060223,359106286,34,10,24/11/2021 17:39:37,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,58.46,0.0,58.46,FATURA,BAIXA TENSÃO,6074202100079147,253087,2021,01,5,
2429793,18879,2021,6074202000060223,359106286,34,10,24/11/2021 17:39:37,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,58.46,0.0,58.46,FATURA,BAIXA TENSÃO,6074202100079147,253087,2021,01,5,
2429793,18879,2021,6074202000060223,358252497,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,370.68,0.0,370.68,FATURA,BAIXA TENSÃO,6074202100079147,252776,2021,01,5,
2429793,18879,2021,6074202000060223,357053074,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,196.21,0.0,196.21,FATURA,BAIXA TENSÃO,6074202100079147,252944,2021,01,5,
2429793,18879,2021,6074202000060223,354651847,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,348.17,0.0,348.17,FATURA,BAIXA TENSÃO,6074202100079147,252772,2021,01,5,
2429793,18879,2021,6074202000060223,355056088,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,272.54,0.0,272.54,FATURA,BAIXA TENSÃO,6074202100079147,252970,2021,01,5,
2429793,18879,2021,6074202000060223,357854551,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,483.82,0.0,483.82,FATURA,BAIXA TENSÃO,6074202100079147,252926,2021,01,5,
2429793,18879,2021,6074202000060223,356657448,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.37,0.0,246.37,FATURA,BAIXA TENSÃO,6074202100079147,252547,2021,01,5,
2429793,18879,2021,6074202000060223,351835162,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,321.3,0.0,321.3,FATURA,BAIXA TENSÃO,6074202100079147,252537,2021,01,5,
2429793,18879,2021,6074202000060223,356729449,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,77.15,0.0,77.15,FATURA,BAIXA TENSÃO,6074202100079147,253047,2021,01,5,
2429793,18879,2021,6074202000060223,356334904,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,58.46,0.0,58.46,FATURA,BAIXA TENSÃO,6074202100079147,252990,2021,01,5,
2429793,18879,2021,6074202000060223,351451328,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,250.12,0.0,250.12,FATURA,BAIXA TENSÃO,6074202100079147,253066,2021,01,5,
2429793,18879,2021,6074202000060223,363066805,34,10,04/12/2021 18:02:54,23/12/2021 00:00:00,23/12/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,99.65,0.0,99.65,FATURA,BAIXA TENSÃO,6074202100086984,279181,2021,01,5,
2429793,18879,2021,6074202000060223,351835162,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,321.3,0.0,321.3,FATURA,BAIXA TENSÃO,6074202100079147,252537,2021,01,5,
2429793,18879,2021,6074202000060223,365119470,34,10,04/12/2021 18:02:54,23/12/2021 00:00:00,23/12/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,292.42,0.0,292.42,FATURA,MÉDIA TENSÃO CONTA,6074202100086984,279925,2021,01,5,
2429793,18879,2021,6074202000060223,353913629,34,10,05/11/2021 18:00:38,23/11/2021 00:00:00,30/11/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,425.84,0.0,425.84,FATURA,BAIXA TENSÃO,6074202100079147,252911,2021,01,5,
